Frame,DeltaTime,Time,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
20134159,0.0190824,79.3561223363504,-0.111,0.921,-0.367,1.384,354.669,1.314
20134160,0.0142553,79.3703776365146,-0.111,0.921,-0.366,1.430,354.635,1.321
20134162,0.0208164,79.3911940371618,-0.111,0.921,-0.366,1.465,354.609,1.326
20134164,0.0163222,79.407516236417,-0.111,0.921,-0.366,1.523,354.575,1.388
20134165,0.0159995,79.4235157361254,-0.111,0.921,-0.366,1.520,354.586,1.417
20134167,0.0132846,79.4368003364652,-0.111,0.921,-0.366,1.543,354.604,1.418
20134169,0.0213813,79.458181636408,-0.111,0.921,-0.366,1.582,354.595,1.436
20134171,0.0129501,79.4711317364126,-0.111,0.921,-0.365,1.579,354.594,1.454
20134173,0.0223787,79.4935104362667,-0.111,0.921,-0.366,1.596,354.608,1.478
20134175,0.0211379,79.5146483369172,-0.111,0.921,-0.366,1.604,354.603,1.480
20134230,0.1089837,80.0766203412786,-0.110,0.921,-0.369,1.155,354.895,1.504
20134234,0.0124329,80.089053241536,-0.111,0.921,-0.369,1.100,354.874,1.535
20134239,0.0407013,80.1297545414418,-0.111,0.921,-0.370,1.057,354.860,1.579
20134243,0.0413126,80.1710671428591,-0.111,0.921,-0.371,1.016,354.835,1.595
20134249,0.0482537,80.2193208429962,-0.111,0.922,-0.372,0.948,354.766,1.674
20134251,0.0561743,80.2754951436073,-0.111,0.922,-0.372,0.926,354.753,1.707
20134252,0.0195093,80.2950044441968,-0.111,0.921,-0.373,0.886,354.728,1.716
20134254,0.0133115,80.3083159439266,-0.111,0.922,-0.373,0.876,354.720,1.720
20134256,0.0213979,80.3297138437629,-0.111,0.922,-0.373,0.840,354.701,1.735
20134258,0.0109882,80.3407020438463,-0.111,0.921,-0.373,0.827,354.687,1.718
20134259,0.0223226,80.3630246445537,-0.112,0.922,-0.373,0.810,354.661,1.696
20134261,0.0176597,80.380684344098,-0.112,0.922,-0.374,0.783,354.658,1.679
20134263,0.0132726,80.3939569443464,-0.112,0.922,-0.374,0.753,354.660,1.690
20134266,0.0250212,80.4189781434834,-0.112,0.922,-0.374,0.729,354.670,1.721
20134269,0.0342839,80.4532620422542,-0.111,0.922,-0.375,0.689,354.680,1.707
20134272,0.0339411,80.487203143537,-0.111,0.922,-0.375,0.646,354.651,1.691
20134274,0.0236614,80.5108645427972,-0.111,0.922,-0.376,0.639,354.654,1.694
20134276,0.0174044,80.5282689426094,-0.111,0.922,-0.376,0.628,354.650,1.661
20134277,0.0167459,80.5450148433447,-0.111,0.922,-0.376,0.620,354.660,1.645
20134279,0.0115044,80.5565192429349,-0.111,0.922,-0.376,0.608,354.682,1.640
20134280,0.0221161,80.5786353433505,-0.111,0.922,-0.376,0.606,354.719,1.632
20134282,0.0109456,80.589580943808,-0.111,0.922,-0.377,0.581,354.741,1.629
20134284,0.0210146,80.6105955429375,-0.111,0.922,-0.377,0.556,354.788,1.645
20134286,0.0118557,80.6224512429908,-0.111,0.922,-0.377,0.544,354.826,1.624
20134287,0.0216919,80.6441431427374,-0.111,0.922,-0.377,0.529,354.884,1.578
20134289,0.0148773,80.6590204425156,-0.111,0.922,-0.377,0.501,354.933,1.531
20134291,0.0219565,80.6809769421816,-0.110,0.922,-0.377,0.489,354.988,1.510
20134293,0.0122029,80.6931798420846,-0.110,0.922,-0.378,0.472,355.047,1.492
20134295,0.0228114,80.7159912418574,-0.110,0.922,-0.378,0.466,355.100,1.469
20134296,0.0159812,80.7319724410772,-0.110,0.922,-0.378,0.463,355.136,1.445
20134298,0.0116963,80.7436687406152,-0.110,0.922,-0.378,0.466,355.186,1.415
20134300,0.0219538,80.7656225413084,-0.110,0.922,-0.378,0.467,355.232,1.384
20134301,0.015802,80.7814245410264,-0.110,0.922,-0.378,0.465,355.267,1.361
